customer_id,gender,senior_citizen,partner,dependents,tenure_months,contract,internet_service,online_security,tech_support,streaming_tv,paperless_billing,payment_method,monthly_charges,total_charges,num_support_calls,churn
CUST-12417,Male,0,Yes,No,18,Two year,DSL,No internet service,Yes,No internet service,Yes,Credit card,42.43,919.27,1,No
CUST-12418,Male,0,No,No,4,Month-to-month,DSL,No,No,No,Yes,Mailed check,50.46,179.2,0,Yes
CUST-12419,Male,0,No,Yes,26,One year,No,No internet service,No internet service,No,No,Bank transfer,40.17,1113.3,1,No
CUST-12420,Male,0,No,Yes,55,One year,DSL,Yes,No internet service,No,Yes,Electronic check,40.17,2236.55,1,No
CUST-12421,Female,1,No,No,0,Two year,Fiber optic,No internet service,No internet service,No internet service,Yes,Electronic check,96.02,5.42,1,No
CUST-12422,Male,0,No,No,35,Month-to-month,DSL,No internet service,Yes,No,No,Mailed check,62.13,2248.09,3,No
CUST-12423,Female,1,No,No,30,Month-to-month,Fiber optic,No,Yes,No,Yes,Credit card,100.39,2931.7,2,Yes
CUST-12424,Male,0,Yes,No,63,Two year,Fiber optic,Yes,Yes,Yes,No,Mailed check,47.2,2994.86,2,No
CUST-12425,Female,0,No,No,0,Month-to-month,No,No internet service,No internet service,No,Yes,Mailed check,74.82,0.0,1,Yes
CUST-12426,Male,0,No,No,1,One year,No,No internet service,No,No,Yes,Credit card,69.54,47.74,4,Yes
CUST-12427,Male,0,No,Yes,41,Month-to-month,Fiber optic,No,No,No internet service,Yes,Mailed check,82.59,,2,No
CUST-12428,Female,0,No,No,13,Month-to-month,Fiber optic,Yes,No,No internet service,Yes,Credit card,70.09,862.98,3,No
CUST-12429,Male,1,Yes,No,51,One year,DSL,No,No,No internet service,Yes,Electronic check,84.7,4237.07,1,No
CUST-12430,Male,0,Yes,Yes,20,One year,Fiber optic,No,Yes,No,No,Electronic check,76.08,1541.04,3,No
CUST-12431,Female,0,Yes,Yes,41,One year,Fiber optic,No internet service,No internet service,Yes,Yes,Electronic check,43.17,1766.68,2,No
CUST-12432,Male,0,No,No,2,Month-to-month,DSL,No internet service,No,Yes,No,Electronic check,79.65,144.27,3,Yes
CUST-12433,Male,0,No,No,50,One year,No,No,No internet service,No,Yes,Bank transfer,62.94,3184.96,1,No
CUST-12434,Male,0,Yes,No,37,Two year,DSL,Yes,No internet service,No internet service,No,Electronic check,49.47,1852.99,0,No
CUST-12435,Female,0,No,No,0,Month-to-month,DSL,No,No internet service,No internet service,Yes,Bank transfer,78.88,0.0,2,Yes
CUST-12436,Female,0,Yes,No,19,Month-to-month,No,No internet service,No internet service,No internet service,Yes,Bank transfer,83.43,1737.72,1,No
CUST-12437,Female,0,Yes,No,4,Month-to-month,Fiber optic,Yes,No internet service,No internet service,Yes,Electronic check,55.33,272.22,1,Yes
CUST-12438,Female,0,No,No,3,One year,Fiber optic,No internet service,Yes,Yes,Yes,Electronic check,57.99,296.21,0,Yes
CUST-12439,Male,0,Yes,Yes,50,Month-to-month,DSL,No,Yes,Yes,Yes,Electronic check,37.26,1842.25,0,Yes
CUST-12440,Male,0,No,No,31,One year,Fiber optic,No internet service,No internet service,No,Yes,Electronic check,28.91,908.69,2,No
CUST-12441,Male,0,No,No,58,Month-to-month,Fiber optic,No internet service,Yes,Yes,Yes,Bank transfer,60.15,3426.79,0,No
CUST-12442,Male,0,Yes,No,18,One year,DSL,Yes,No internet service,No internet service,No,Credit card,80.84,1438.6,3,Yes
CUST-12443,Male,0,Yes,No,52,Two year,Fiber optic,Yes,Yes,No,Yes,Mailed check,53.53,2754.36,3,No
CUST-12444,Female,0,Yes,No,44,Month-to-month,DSL,No internet service,No internet service,Yes,Yes,Bank transfer,93.56,4266.42,0,No
CUST-12445,Female,1,Yes,Yes,48,Month-to-month,DSL,No internet service,No,Yes,Yes,Mailed check,60.9,2888.58,0,No
CUST-12446,Female,0,No,No,60,Month-to-month,DSL,No,Yes,No,Yes,Electronic check,60.98,3647.1,3,Yes
CUST-12447,Female,0,No,No,51,Month-to-month,DSL,Yes,No,Yes,Yes,Electronic check,59.22,2947.54,0,No
CUST-12448,Female,1,No,Yes,54,Month-to-month,DSL,Yes,Yes,Yes,No,Mailed check,84.63,4596.71,1,No
CUST-12449,Male,0,No,No,53,Two year,Fiber optic,Yes,Yes,No,No,Credit card,45.82,2383.45,0,No
CUST-12450,Female,0,No,No,32,Month-to-month,Fiber optic,No,No,No internet service,No,Electronic check,62.42,2043.37,1,No
CUST-12451,Female,1,No,Yes,52,Month-to-month,DSL,No internet service,No,No,Yes,Credit card,54.05,2721.18,1,No
CUST-12452,Male,1,No,Yes,61,Month-to-month,Fiber optic,Yes,Yes,Yes,Yes,Bank transfer,53.77,3273.89,3,No
CUST-12453,Male,0,No,No,53,Month-to-month,DSL,Yes,Yes,No,No,Mailed check,65.7,3389.81,2,No
CUST-12454,Female,0,No,Yes,44,Two year,Fiber optic,Yes,No,No internet service,Yes,Bank transfer,62.73,2735.59,2,Yes
CUST-12455,Male,0,Yes,Yes,5,Month-to-month,No,No internet service,No,No,Yes,Bank transfer,86.03,415.79,2,Yes
CUST-12456,Female,1,Yes,No,31,Month-to-month,Fiber optic,No,No,No,Yes,Bank transfer,64.78,1978.23,1,No
CUST-12457,Female,1,No,No,4,Month-to-month,Fiber optic,No internet service,No internet service,No internet service,No,Credit card,76.1,279.39,3,Yes
CUST-12458,Male,0,Yes,No,7,Two year,DSL,Yes,No,Yes,Yes,Bank transfer,68.46,527.78,0,No
CUST-12459,Male,0,Yes,No,26,Two year,DSL,No,Yes,No,No,Electronic check,93.08,2528.8,1,No
CUST-12460,Male,0,Yes,No,33,Month-to-month,Fiber optic,No,No internet service,No,Yes,Mailed check,58.95,1962.32,0,No
CUST-12461,Male,0,Yes,No,38,One year,Fiber optic,No,No internet service,No internet service,No,Credit card,59.01,2199.38,1,No
CUST-12462,Male,0,No,No,65,Two year,Fiber optic,No,Yes,No internet service,Yes,Electronic check,79.9,5196.7,2,No
CUST-12463,Female,0,No,No,55,One year,No,Yes,No internet service,Yes,No,Mailed check,58.68,3209.69,2,No
CUST-12464,Male,0,Yes,No,30,Month-to-month,DSL,Yes,No internet service,No,Yes,Bank transfer,74.97,2293.57,2,No
CUST-12465,Male,0,No,No,24,One year,No,No internet service,No,No internet service,No,Bank transfer,111.76,2696.63,4,Yes
CUST-12466,Male,0,No,No,52,One year,Fiber optic,No,No internet service,No internet service,Yes,Credit card,45.42,2282.95,1,No
CUST-12467,Female,0,No,No,20,Month-to-month,DSL,Yes,No internet service,No internet service,No,Bank transfer,95.63,1967.5,5,Yes
CUST-12468,Male,0,No,No,64,Month-to-month,DSL,No,No internet service,No internet service,No,Electronic check,55.16,3578.58,1,No
CUST-12469,Male,0,Yes,No,57,Month-to-month,Fiber optic,No internet service,No internet service,Yes,Yes,Electronic check,91.75,5304.5,2,No
CUST-12470,Female,1,Yes,No,49,Month-to-month,DSL,No,Yes,No,Yes,Bank transfer,78.72,3831.46,6,Yes
CUST-12471,Male,0,No,No,18,Month-to-month,Fiber optic,No internet service,Yes,No,Yes,Credit card,77.01,1401.23,1,Yes
CUST-12472,Male,0,No,No,45,Two year,Fiber optic,Yes,No,Yes,No,Bank transfer,61.98,2729.86,1,No
CUST-12473,Male,0,No,Yes,59,Two year,Fiber optic,Yes,No internet service,No internet service,No,Bank transfer,59.99,3536.85,0,No
CUST-12474,Male,0,No,Yes,5,Month-to-month,Fiber optic,No,No,No,Yes,Electronic check,50.56,272.65,1,Yes
CUST-12475,Male,0,No,Yes,12,Month-to-month,Fiber optic,No internet service,Yes,No,Yes,Electronic check,65.13,749.76,2,Yes
CUST-12476,Female,0,Yes,No,37,One year,Fiber optic,No internet service,No internet service,No,Yes,Credit card,61.32,2285.96,0,No
CUST-12477,Male,0,No,No,26,Month-to-month,No,No,No,No internet service,Yes,Bank transfer,68.82,1797.72,1,No
CUST-12478,Male,0,Yes,Yes,51,Month-to-month,DSL,Yes,No internet service,No,Yes,Bank transfer,36.79,1853.8,3,No
CUST-12479,Male,0,Yes,No,29,Two year,No,No,No,Yes,No,Credit card,65.45,1967.92,3,No
CUST-12480,Female,0,Yes,Yes,72,Month-to-month,DSL,Yes,No internet service,No,Yes,Electronic check,90.25,6486.28,2,No
CUST-12481,Female,0,No,Yes,21,Month-to-month,DSL,Yes,No internet service,No,No,Credit card,83.88,1768.12,1,No
CUST-12482,Male,0,Yes,No,26,One year,Fiber optic,Yes,No,No,No,Mailed check,65.46,1628.61,2,No
CUST-12483,Male,0,No,No,0,One year,DSL,No internet service,No internet service,No internet service,Yes,Bank transfer,116.25,25.96,0,No
CUST-12484,Male,0,No,No,18,Month-to-month,DSL,No,Yes,No,Yes,Mailed check,53.45,938.26,1,Yes
CUST-12485,Male,0,No,No,17,One year,DSL,Yes,No internet service,Yes,Yes,Electronic check,63.27,1123.45,3,No
CUST-12486,Male,0,Yes,No,55,Two year,Fiber optic,No,No,No internet service,Yes,Credit card,35.99,1913.89,1,No
CUST-12487,Male,0,No,Yes,24,Month-to-month,Fiber optic,No internet service,No internet service,Yes,No,Mailed check,56.93,1387.85,1,No
CUST-12488,Female,1,Yes,No,14,One year,DSL,No internet service,Yes,No internet service,Yes,Electronic check,100.76,1301.54,2,Yes
CUST-12489,Male,1,No,No,22,Month-to-month,Fiber optic,No,No,Yes,Yes,Electronic check,57.69,1299.97,3,Yes
CUST-12490,Male,1,No,Yes,41,Month-to-month,DSL,Yes,Yes,No,No,Credit card,34.44,1403.3,2,No
CUST-12491,Male,0,Yes,No,57,Month-to-month,No,No,Yes,No internet service,Yes,Credit card,82.44,4719.05,2,No
CUST-12492,Female,0,Yes,No,71,Month-to-month,DSL,No,No,Yes,Yes,Bank transfer,72.78,5137.37,1,No
CUST-12493,Female,0,Yes,No,3,Month-to-month,Fiber optic,No internet service,Yes,Yes,No,Credit card,81.61,197.37,0,No
CUST-12494,Male,0,No,No,61,Two year,Fiber optic,No,Yes,No,Yes,Bank transfer,59.06,3580.93,1,No
CUST-12495,Male,0,No,No,28,Month-to-month,Fiber optic,No internet service,No,Yes,Yes,Credit card,44.86,1265.68,1,Yes
CUST-12496,Female,0,Yes,Yes,59,Two year,No,No,No internet service,Yes,Yes,Electronic check,61.33,3647.3,3,No
CUST-12497,Female,0,No,No,2,Month-to-month,DSL,No,No internet service,No internet service,Yes,Electronic check,76.1,167.39,0,Yes
CUST-12498,Male,0,Yes,No,45,Two year,Fiber optic,Yes,Yes,No internet service,Yes,Bank transfer,63.55,2812.91,0,No
CUST-12499,Female,0,No,Yes,67,Month-to-month,Fiber optic,No,Yes,No internet service,No,Credit card,72.76,4966.8,1,No
CUST-12500,Female,0,Yes,Yes,2,Month-to-month,Fiber optic,Yes,No,No internet service,Yes,Bank transfer,54.26,125.16,2,Yes
CUST-12501,Male,0,Yes,No,57,One year,Fiber optic,No,No,No,Yes,Credit card,73.5,4158.38,4,No
CUST-12502,Female,1,No,Yes,8,One year,DSL,No internet service,Yes,No,Yes,Mailed check,64.94,540.73,1,Yes
CUST-12503,Male,0,Yes,No,71,Month-to-month,DSL,No,Yes,No internet service,Yes,Bank transfer,50.88,3625.28,3,No
CUST-12504,Male,0,Yes,No,54,Month-to-month,DSL,No,Yes,No,No,Bank transfer,67.8,3652.43,0,No
CUST-12505,Male,0,No,Yes,66,One year,No,No internet service,No,Yes,No,Credit card,57.27,3765.18,1,No
CUST-12506,Male,0,Yes,No,65,One year,Fiber optic,Yes,No,Yes,No,Bank transfer,77.34,5076.34,2,No
CUST-12507,Female,0,No,Yes,23,Month-to-month,DSL,Yes,No,No,Yes,Mailed check,82.46,1982.97,1,No
CUST-12508,Male,0,Yes,No,30,One year,Fiber optic,No,No,No internet service,Yes,Electronic check,75.03,2149.1,1,No
CUST-12509,Male,0,Yes,No,50,Month-to-month,Fiber optic,No,Yes,No,No,Mailed check,32.3,1676.53,1,No
CUST-12510,Male,0,Yes,Yes,12,Month-to-month,Fiber optic,No,No internet service,No,No,Electronic check,45.7,549.4,4,Yes
CUST-12511,Female,0,No,No,22,One year,Fiber optic,No internet service,Yes,Yes,No,Electronic check,52.27,1161.77,2,Yes
CUST-12512,Female,1,Yes,No,7,Two year,Fiber optic,No,No,No internet service,Yes,Bank transfer,49.07,411.07,3,No
CUST-12513,Female,0,Yes,No,64,Month-to-month,DSL,No,Yes,No internet service,Yes,Electronic check,54.14,3332.22,1,No
CUST-12514,Male,0,No,No,18,Month-to-month,Fiber optic,No,No,Yes,Yes,Mailed check,83.5,1543.74,2,Yes
CUST-12515,Female,0,Yes,No,29,Month-to-month,DSL,No internet service,No,No,Yes,Electronic check,78.97,2354.25,0,No
CUST-12516,Female,0,Yes,No,33,One year,DSL,No internet service,No,No,Yes,Electronic check,56.52,1830.73,2,No
CUST-12517,Female,0,Yes,Yes,27,Month-to-month,Fiber optic,Yes,No internet service,Yes,Yes,Bank transfer,76.84,2004.98,1,Yes
CUST-12518,Male,0,Yes,No,56,Month-to-month,Fiber optic,Yes,No,No,Yes,Electronic check,71.58,4090.48,0,Yes
CUST-12519,Female,0,Yes,Yes,66,Month-to-month,No,Yes,Yes,Yes,Yes,Mailed check,64.34,4158.62,3,No
CUST-12520,Male,0,No,No,41,Two year,DSL,No,No,No,Yes,Electronic check,87.96,,1,No
CUST-12521,Male,0,Yes,No,61,Month-to-month,Fiber optic,No,No,Yes,Yes,Electronic check,51.77,3209.13,0,Yes
CUST-12522,Male,0,Yes,No,8,One year,No,Yes,No internet service,No,Yes,Electronic check,66.06,548.31,2,No
CUST-12523,Male,1,No,No,70,Month-to-month,Fiber optic,No,No,No internet service,Yes,Electronic check,43.98,3106.83,1,No
CUST-12524,Male,0,Yes,Yes,8,Month-to-month,No,No,No internet service,Yes,No,Electronic check,44.94,346.27,1,Yes
CUST-12525,Male,1,No,No,4,Month-to-month,No,No internet service,No,Yes,Yes,Bank transfer,37.78,174.26,2,Yes
CUST-12526,Male,0,Yes,No,1,Month-to-month,No,No,No,No internet service,No,Electronic check,45.28,9.86,0,No
CUST-12527,Female,0,No,No,17,Month-to-month,No,No,Yes,No internet service,Yes,Credit card,66.66,1104.27,2,No
CUST-12528,Male,0,No,No,61,Month-to-month,Fiber optic,No,Yes,No internet service,No,Mailed check,58.95,3597.73,1,No
CUST-12529,Female,1,Yes,Yes,21,Month-to-month,Fiber optic,Yes,Yes,Yes,Yes,Mailed check,59.6,1174.61,2,No
CUST-12530,Female,0,No,No,57,Month-to-month,No,No,No,Yes,No,Credit card,59.02,3392.99,2,No
CUST-12531,Female,0,Yes,Yes,30,Month-to-month,No,Yes,No internet service,No internet service,No,Credit card,100.45,2889.46,0,No
CUST-12532,Female,0,No,Yes,7,Month-to-month,DSL,Yes,Yes,No,Yes,Mailed check,42.26,313.96,0,Yes
CUST-12533,Male,0,Yes,No,34,Month-to-month,DSL,No,No internet service,No internet service,No,Credit card,40.12,1386.92,3,No
CUST-12534,Female,0,No,No,16,Month-to-month,DSL,No,No internet service,Yes,No,Bank transfer,48.09,729.71,1,Yes
CUST-12535,Female,0,No,Yes,21,One year,No,No,No,Yes,No,Bank transfer,63.56,1273.06,1,No
CUST-12536,Male,0,No,Yes,37,Two year,DSL,No internet service,Yes,Yes,Yes,Credit card,75.3,2765.69,0,No
CUST-12537,Male,1,Yes,No,57,One year,DSL,Yes,No,Yes,Yes,Bank transfer,77.37,4442.07,2,No
CUST-12538,Female,0,No,Yes,42,Month-to-month,Fiber optic,No internet service,No internet service,No internet service,No,Bank transfer,83.89,3540.66,2,No
CUST-12539,Male,0,No,Yes,16,Two year,DSL,No,Yes,No internet service,No,Bank transfer,62.84,949.86,1,No
CUST-12540,Male,0,No,Yes,52,Two year,No,No internet service,No,No,No,Bank transfer,57.07,2972.92,1,No
CUST-12541,Female,0,No,Yes,50,Month-to-month,Fiber optic,No internet service,Yes,Yes,Yes,Credit card,97.67,4896.6,1,Yes
CUST-12542,Female,0,Yes,No,17,Month-to-month,DSL,No internet service,No,Yes,No,Bank transfer,18.0,316.98,1,No
CUST-12543,Male,1,No,No,62,One year,DSL,No,Yes,Yes,No,Mailed check,66.26,4058.79,0,No
CUST-12544,Female,0,No,No,61,Two year,Fiber optic,No,Yes,No internet service,No,Electronic check,73.6,4497.39,1,No
CUST-12545,Male,0,Yes,No,44,One year,Fiber optic,No,No internet service,No internet service,No,Credit card,102.47,4554.57,1,Yes
CUST-12546,Female,0,No,No,21,One year,Fiber optic,No internet service,No internet service,No,Yes,Mailed check,31.79,694.44,3,No
CUST-12547,Female,0,No,No,25,One year,DSL,Yes,Yes,No internet service,No,Mailed check,56.6,1435.57,0,No
CUST-12548,Male,0,Yes,No,32,Two year,No,No internet service,No,No internet service,No,Credit card,37.85,1293.33,2,No
CUST-12549,Male,0,Yes,No,13,Month-to-month,Fiber optic,No internet service,Yes,No internet service,Yes,Electronic check,29.03,385.78,0,Yes
CUST-12550,Female,1,Yes,No,22,Month-to-month,Fiber optic,Yes,No,Yes,Yes,Electronic check,60.91,1297.92,2,No
CUST-12551,Male,0,Yes,No,9,Two year,Fiber optic,Yes,Yes,No internet service,No,Bank transfer,81.66,693.0,1,Yes
CUST-12552,Male,0,No,No,11,Month-to-month,No,Yes,No internet service,No internet service,Yes,Credit card,89.12,989.12,0,Yes
CUST-12553,Male,0,No,No,54,Month-to-month,Fiber optic,No,Yes,No,Yes,Credit card,54.36,2863.56,2,No
CUST-12554,Female,0,No,No,9,Month-to-month,Fiber optic,Yes,No,No,No,Credit card,78.33,689.42,1,Yes
CUST-12555,Male,1,No,Yes,34,Month-to-month,No,Yes,No,No internet service,No,Credit card,61.05,2098.91,4,Yes
CUST-12556,Female,0,Yes,No,31,Month-to-month,No,Yes,Yes,No,No,Bank transfer,76.13,2418.59,4,Yes
CUST-12557,Female,1,No,No,3,One year,Fiber optic,Yes,No,No,Yes,Credit card,88.09,187.07,0,Yes
CUST-12558,Male,0,No,Yes,60,Month-to-month,Fiber optic,No,Yes,No internet service,Yes,Mailed check,61.12,3672.15,0,Yes
CUST-12559,Female,0,Yes,No,71,One year,Fiber optic,Yes,No,No internet service,Yes,Bank transfer,86.54,6140.93,1,Yes
CUST-12560,Female,1,Yes,No,46,Month-to-month,Fiber optic,No,No,Yes,Yes,Electronic check,40.74,1875.92,1,Yes
CUST-12561,Male,0,No,Yes,49,Two year,DSL,Yes,No,No internet service,No,Bank transfer,78.13,3835.45,0,No
CUST-12562,Female,0,No,No,16,One year,Fiber optic,Yes,No,Yes,Yes,Mailed check,85.67,1369.14,1,Yes
CUST-12563,Male,0,No,Yes,61,Two year,Fiber optic,No internet service,No,No,Yes,Credit card,83.6,5169.21,0,No
CUST-12564,Male,0,Yes,No,57,Month-to-month,DSL,No internet service,No internet service,Yes,No,Mailed check,41.3,2416.3,0,No
CUST-12565,Male,0,Yes,No,31,Month-to-month,No,Yes,No internet service,No internet service,Yes,Electronic check,60.88,1994.44,2,Yes
CUST-12566,Female,0,Yes,No,51,One year,DSL,Yes,Yes,No internet service,Yes,Bank transfer,71.04,3622.51,0,No
CUST-12567,Female,0,No,No,69,Two year,No,No internet service,Yes,No,Yes,Electronic check,73.86,5075.81,2,No
CUST-12568,Male,1,No,No,44,Month-to-month,DSL,No internet service,Yes,No,Yes,Electronic check,67.32,2913.69,1,No
CUST-12569,Female,0,Yes,No,14,One year,DSL,No,Yes,No,Yes,Mailed check,93.58,1284.15,0,No
CUST-12570,Female,0,Yes,No,24,One year,DSL,No internet service,No internet service,Yes,No,Bank transfer,39.09,973.89,1,No
CUST-12571,Female,0,No,No,13,Month-to-month,Fiber optic,Yes,No internet service,No,No,Bank transfer,60.19,825.9,1,Yes
CUST-12572,Female,0,No,No,24,One year,Fiber optic,No,No,No internet service,No,Electronic check,31.24,783.54,0,No
CUST-12573,Male,0,No,No,64,Month-to-month,DSL,No,No internet service,Yes,No,Bank transfer,77.42,4921.66,2,No
CUST-12574,Female,0,No,No,13,Month-to-month,Fiber optic,No internet service,No,No,Yes,Electronic check,76.09,956.22,4,Yes
CUST-12575,Male,0,No,No,65,Two year,Fiber optic,Yes,No,Yes,No,Credit card,120.0,7897.82,3,No
CUST-12576,Male,0,No,Yes,20,Month-to-month,DSL,No,No internet service,Yes,Yes,Electronic check,85.53,1669.0,3,Yes
CUST-12577,Male,0,No,Yes,36,One year,DSL,No internet service,Yes,No internet service,Yes,Electronic check,71.63,2649.51,1,No
CUST-12578,Female,0,No,No,38,One year,DSL,Yes,Yes,No,Yes,Bank transfer,70.1,2684.03,3,Yes
CUST-12579,Female,0,Yes,Yes,9,Two year,DSL,Yes,Yes,No,Yes,Credit card,58.67,491.4,1,No
CUST-12580,Male,0,No,No,13,Month-to-month,DSL,No internet service,Yes,No,Yes,Credit card,67.61,819.71,2,No
CUST-12581,Male,0,No,No,22,Month-to-month,Fiber optic,No internet service,Yes,No internet service,Yes,Bank transfer,70.52,1516.99,3,No
CUST-12582,Male,0,Yes,No,4,Month-to-month,Fiber optic,No,No internet service,Yes,Yes,Electronic check,25.7,123.68,1,Yes
CUST-12583,Female,0,No,Yes,55,One year,No,Yes,No internet service,No,Yes,Credit card,68.94,3746.22,2,No
CUST-12584,Male,0,Yes,No,39,Month-to-month,Fiber optic,No,No,Yes,Yes,Electronic check,67.02,2691.5,1,No
CUST-12585,Female,1,Yes,No,61,One year,Fiber optic,Yes,No,No internet service,Yes,Mailed check,100.08,6094.49,0,No
CUST-12586,Male,0,Yes,Yes,63,Month-to-month,DSL,No,Yes,No internet service,Yes,Credit card,62.37,3964.33,1,No
CUST-12587,Male,0,Yes,No,25,Month-to-month,DSL,Yes,Yes,No internet service,Yes,Bank transfer,49.69,1273.24,6,No
CUST-12588,Female,0,No,No,59,Two year,Fiber optic,No internet service,No,Yes,Yes,Credit card,70.37,4232.93,3,No
CUST-12589,Male,0,No,No,4,Two year,DSL,No internet service,Yes,Yes,Yes,Credit card,66.49,244.06,1,No
CUST-12590,Male,0,Yes,No,31,Month-to-month,DSL,No,No internet service,No,No,Credit card,62.39,1939.39,2,No
CUST-12591,Male,0,No,Yes,48,One year,No,No,Yes,No,No,Bank transfer,39.42,1822.09,0,No
CUST-12592,Female,0,No,No,34,Month-to-month,DSL,Yes,No internet service,No internet service,Yes,Credit card,61.88,2109.08,1,No
CUST-12593,Male,0,No,No,53,One year,DSL,No internet service,Yes,No internet service,Yes,Electronic check,53.42,2888.26,2,No
CUST-12594,Male,0,No,Yes,62,Month-to-month,No,Yes,Yes,No,No,Electronic check,60.67,3772.51,0,No
CUST-12595,Male,0,No,No,30,Month-to-month,DSL,No,No,Yes,Yes,Electronic check,79.64,2504.83,0,Yes
CUST-12596,Female,0,No,No,20,Month-to-month,Fiber optic,No internet service,Yes,Yes,Yes,Electronic check,51.51,1056.19,1,Yes
CUST-12597,Female,0,No,No,42,Month-to-month,DSL,Yes,No,No,Yes,Electronic check,60.58,2517.34,4,Yes
CUST-12598,Female,0,No,No,63,One year,Fiber optic,Yes,Yes,Yes,No,Credit card,75.82,4799.45,0,No
CUST-12599,Male,1,Yes,No,72,Month-to-month,No,No internet service,No internet service,Yes,Yes,Mailed check,59.61,4218.75,3,No
CUST-12600,Female,0,No,No,59,Month-to-month,Fiber optic,No,No,Yes,No,Mailed check,117.18,6873.67,0,Yes
CUST-12601,Male,0,Yes,Yes,17,Month-to-month,Fiber optic,No,No internet service,Yes,No,Bank transfer,69.98,1128.81,3,No
CUST-12602,Female,0,No,Yes,14,Month-to-month,DSL,No,No,No,Yes,Mailed check,40.16,563.05,1,No
CUST-12603,Female,0,No,No,41,One year,Fiber optic,No internet service,No internet service,No internet service,Yes,Bank transfer,48.21,1973.58,3,No
CUST-12604,Female,1,No,No,29,Month-to-month,Fiber optic,No,No,No internet service,Yes,Electronic check,46.2,1400.06,2,Yes
CUST-12605,Female,0,No,No,44,One year,DSL,No,No internet service,No internet service,Yes,Bank transfer,48.5,2129.05,1,No
CUST-12606,Female,0,No,Yes,67,Two year,DSL,No,No internet service,No,Yes,Credit card,75.74,5024.45,3,No
CUST-12607,Male,0,No,No,40,Month-to-month,Fiber optic,No internet service,No internet service,No internet service,Yes,Electronic check,42.87,1792.77,4,Yes
CUST-12608,Female,1,No,Yes,25,Two year,No,No,No internet service,Yes,No,Electronic check,58.38,1312.27,3,No
CUST-12609,Female,0,No,Yes,63,Month-to-month,No,Yes,No internet service,Yes,No,Electronic check,87.85,5536.47,1,No
CUST-12610,Female,0,Yes,Yes,32,Month-to-month,No,No,No internet service,No internet service,No,Bank transfer,54.6,1758.08,2,No
CUST-12611,Female,0,No,No,44,Month-to-month,Fiber optic,No internet service,Yes,No internet service,Yes,Credit card,78.43,3450.41,2,No
CUST-12612,Male,0,No,No,9,Month-to-month,Fiber optic,Yes,Yes,No internet service,No,Credit card,31.34,307.06,2,Yes
CUST-12613,Female,0,No,Yes,37,Month-to-month,No,Yes,Yes,No,No,Credit card,57.59,2136.36,2,No
CUST-12614,Male,0,No,Yes,31,Month-to-month,DSL,No internet service,No,Yes,No,Bank transfer,47.28,,1,No
CUST-12615,Female,0,No,No,8,Two year,Fiber optic,No internet service,Yes,No internet service,No,Bank transfer,71.0,537.89,2,Yes
CUST-12616,Female,0,Yes,No,15,Month-to-month,DSL,Yes,Yes,Yes,Yes,Mailed check,44.3,591.55,1,No
CUST-12617,Male,1,Yes,No,51,Two year,No,Yes,No,Yes,No,Bank transfer,106.39,5423.57,2,No
CUST-12618,Female,0,Yes,Yes,13,Month-to-month,No,No internet service,Yes,No internet service,Yes,Electronic check,32.21,367.4,0,No
CUST-12619,Female,0,No,No,9,One year,No,No internet service,No internet service,Yes,No,Credit card,87.72,753.05,4,Yes
CUST-12620,Female,1,No,No,4,Month-to-month,DSL,No internet service,No internet service,Yes,Yes,Electronic check,82.57,388.35,1,No
CUST-12621,Male,0,No,No,1,Month-to-month,No,No internet service,Yes,No internet service,Yes,Credit card,71.2,149.1,4,No
CUST-12622,Male,1,No,Yes,31,Month-to-month,DSL,No,No,No internet service,Yes,Mailed check,66.09,2105.93,0,Yes
CUST-12623,Female,0,Yes,No,35,Two year,DSL,No internet service,No internet service,No internet service,Yes,Bank transfer,102.1,,2,No
CUST-12624,Female,1,No,No,45,Two year,Fiber optic,No,Yes,Yes,Yes,Electronic check,114.42,5151.9,2,Yes
CUST-12625,Female,0,No,Yes,41,Month-to-month,Fiber optic,No,No internet service,Yes,No,Mailed check,60.85,2545.62,3,Yes
CUST-12626,Female,0,No,No,39,One year,No,No,No,No internet service,Yes,Credit card,68.16,2676.02,0,No
CUST-12627,Male,0,No,No,72,One year,DSL,No,No,Yes,Yes,Electronic check,53.95,3981.77,1,No
CUST-12628,Female,0,Yes,No,18,One year,Fiber optic,No,Yes,Yes,Yes,Electronic check,41.61,703.07,1,Yes
CUST-12629,Male,1,No,No,51,Month-to-month,Fiber optic,No internet service,No,No,Yes,Bank transfer,74.26,3820.89,0,Yes
CUST-12630,Female,0,No,No,5,One year,DSL,No internet service,No,No,Yes,Credit card,69.99,286.74,3,Yes
CUST-12631,Female,0,No,No,61,Two year,No,No,Yes,No internet service,No,Mailed check,32.8,2034.72,2,No
CUST-12632,Female,0,Yes,Yes,26,Month-to-month,DSL,Yes,No internet service,No,No,Electronic check,74.12,1841.16,3,No
CUST-12633,Female,0,Yes,No,25,Month-to-month,DSL,No,No,No internet service,Yes,Electronic check,70.66,1705.82,1,Yes
CUST-12634,Male,0,Yes,Yes,9,Month-to-month,Fiber optic,Yes,No internet service,No,Yes,Credit card,52.98,412.69,2,Yes
CUST-12635,Male,0,Yes,No,37,Two year,Fiber optic,Yes,Yes,No internet service,No,Electronic check,51.67,1924.4,3,Yes
